"id","client_name","euros_spent","fidelity_points_earned","purchase_date","number_of_items"
"dc75b653-efa3-49d0-82f3-d7cf203a071c","Jennifer Strickland",5597,2798,"2017-10-05T08:59:14.949Z","1"
"13942a1c-f126-4533-b694-033fe1e62fb8","Willie Lane",7916,3958,"2017-05-23T09:40:17.071Z","2"
"db53ce87-f9bf-4be7-923a-9f093a542307","Sheryl Weaver",18063,9031,"2017-01-29T07:47:08.559Z","1"
"bfee9ab0-138e-42db-a43f-56d8db6070c3","Anna Hicks",12964,6482,"2017-04-16T06:39:55.476Z","1"
"07568146-eb01-4131-aa44-eb1391633440","Sue Parsons",477,238,"2017-11-28T11:33:20.214Z","1"
"1833f264-0c8e-455a-9e92-f660296f8b64","Jeannette Hamilton",29959,14979,"2017-03-04T13:13:31.580Z","1"
"7a6c92bc-f5bb-4253-8424-903a7ee6ae05","Maureen Mccarthy",6777,3388,"2017-04-03T06:45:40.489Z","1"
"c99daeb4-09f0-44b0-aec6-25aeef8c9e55","Preston Mendoza",33067,16533,"2017-02-26T07:14:37.637Z","1"
"a565d553-d7fb-4594-a3ff-5eaeb56ae916","Doreen Hudson",15057,7528,"2017-04-19T12:46:55.728Z","2"
"c2d39d2f-f2d6-45e2-9250-9f4206a1ddc7","Megan Cain",16986,8493,"2017-10-31T07:48:05.051Z","1"
"17ddb50f-6ca0-4d9f-88a1-1b7bc600ac33","Dolores Moss",27681,13840,"2017-08-24T14:38:22.645Z","1"
"93a1c12c-8869-49db-b0ed-e804d0e0a9d8","Christy Pierce",3375,1687,"2017-06-16T14:24:22.290Z","4"
"355bd455-573a-4df6-9891-38efb46b59ee","Ignacio Dixon",12836,6418,"2017-03-13T14:30:43.533Z","1"
"804543fc-6d80-485b-9102-23d59280d125","Maureen Mccarthy",28387,14193,"2017-01-05T14:42:54.454Z","1"
"435edfe2-6935-4764-a6d4-7b39869332b1","Arthur Torres",14369,7184,"2017-07-15T13:20:20.922Z","1"
"3089109d-aebd-41d9-a260-25b817e21301","Maureen Mccarthy",7954,3977,"2017-09-16T10:16:11.835Z","1"
"4dde9992-7abf-4b65-bde5-8eb8b67a360a","Arlene Freeman",10523,5261,"2017-07-26T15:24:01.237Z","3"
"e7ab4c5f-2410-48ee-8653-95dbe2a4a06d","Ted Casey",19285,9642,"2017-08-13T15:58:00.033Z","4"
"3adf6ed7-f5aa-4d6a-9fe1-295b68863a75","Arlene Freeman",24938,12469,"2017-09-07T14:14:06.534Z","3"
"147d90d5-7059-40e7-b5e0-fee6f7aab08b","Roosevelt Moran",29284,14642,"2017-09-05T15:59:28.703Z","1"
"486dfcaa-840f-47a4-822a-aaf5be12347f","Johnnie Andrews",15552,7776,"2017-03-12T07:42:25.114Z","1"
"d994a300-d0a4-4278-9886-644aa9f4c31a","Dominick Brady",12240,6120,"2017-07-11T09:05:58.911Z","1"
"16bf2aab-fbf4-4af7-bc52-6956a207ba53","Juana Porter",9577,4788,"2017-05-26T10:40:17.014Z","1"
"3c9cb4e6-943d-4c5f-a88a-e27e6a8bb1c8","Tomas Harrison",21195,10597,"2017-11-21T12:38:29.477Z","3"
"014868e7-ab31-43a2-84f6-ae0f10c2ad62","Dominick Brady",39235,19617,"2017-10-29T14:06:47.897Z","1"
"8716cf82-ca68-4f2b-8c10-91d51ce19191","Zachary Harvey",38670,19335,"2017-07-19T12:32:48.079Z","1"
"45c4118e-af4a-4b89-83b4-5a6531e4acc8","Zachary Harvey",24550,12275,"2017-05-15T07:36:22.920Z","5"
"a6256ca0-6681-4d6b-b34a-29ca5559b5ef","Cecilia Ramirez",6464,3232,"2017-08-27T07:18:49.598Z","5"
"537cc76a-d4d3-479d-ab65-90c328a264eb","Lee Mitchell",24572,12286,"2017-03-24T12:14:47.026Z","1"
"2a0b8b5e-c6ba-4316-9f7f-b8c56ffb7373","Tracey Murphy",39442,19721,"2017-04-01T09:07:40.764Z","1"
"d5d9594d-cc46-4c29-b6a7-9555e7ffa5fd","Jane Frazier",1729,864,"2017-03-17T13:46:31.390Z","1"
"16c9f98f-fded-4f44-870a-f0191eb90da4","Alyssa Hale",18976,9488,"2017-10-16T15:53:29.888Z","1"
"ee394e9a-b783-4561-8cd8-c41b621de495","Theodore Walsh",32357,16178,"2017-05-13T06:53:37.617Z","1"
"561f7a60-10d2-4174-9137-46b4c9dd4085","Doreen Hudson",3061,1530,"2017-07-06T11:29:00.497Z","3"
"bc7f6c67-9758-4f28-9ae9-9b5b7e3a0f25","Robin Ferguson",18578,9289,"2017-07-22T11:44:26.936Z","1"
"ed632a03-b2ec-49f0-9e55-139e36eca5c2","Christy Pierce",11479,5739,"2017-05-04T10:57:20.730Z","4"
"33f5991f-d615-4b39-bb41-4b4dfa4022f6","Henrietta Barton",3408,1704,"2017-06-24T13:58:14.788Z","1"
"afc8d10c-a1a1-4a46-aa4b-d6fd53d4c5d9","Bob Castillo",14568,7284,"2017-11-12T09:56:28.216Z","1"
"a5382b55-687c-4903-983d-0c63d1760b97","Zachary Harvey",28057,14028,"2017-11-15T14:29:41.829Z","1"
"1517c487-c805-4eae-8a69-f95e3cf17456","Jenna Harrington",13156,6578,"2017-10-19T11:46:22.254Z","1"
"f4af2c9f-9617-428b-bf27-abb9c844d0d4","Henrietta Barton",28302,14151,"2017-03-15T10:47:03.339Z","3"
"da2df6c3-efec-46c9-8669-7204eccd727b","Christy Pierce",34531,17265,"2017-04-15T11:55:45.476Z","1"
"4a45fbab-c09d-4002-9fdc-7d4f1d2f791b","Carlos Parks",22480,11240,"2017-01-23T12:05:12.513Z","5"
"17ae1099-d613-4062-833d-d66ad43cab8b","Carole Peterson",6713,3356,"2017-07-24T07:31:40.906Z","1"
"ef23e6fc-9a59-41a2-a709-03cdf64629b9","Travis Rose",20324,10162,"2017-08-10T10:45:56.282Z","1"
"050b322d-affa-4a01-8c2d-1914fa20aaed","Lucille Bryant",27774,13887,"2017-11-23T13:29:51.445Z","4"
"9947ae25-5113-46cb-861a-7c31ebec19d4","Megan Cain",26150,13075,"2017-06-04T10:02:43.141Z","1"
"80fba312-f416-410f-bb12-477921d6428a","Mike Bowers",6851,3425,"2017-09-28T10:39:45.704Z","1"
"52dcb1ec-bb5a-49fc-8910-a22b76544603","Jeannette Hamilton",35278,17639,"2017-03-05T12:19:08.516Z","1"
"70379786-28e8-408d-a149-7844fc05f865","Sophie Cole",28817,14408,"2017-09-22T12:24:53.780Z","1"
"c5426eea-8702-486b-9f22-de8b0d3f350b","Ignacio Dixon",25212,12606,"2017-02-09T15:53:04.051Z","2"
"14194dba-8863-4642-8bf2-5bafcecfd36f","Doreen Hudson",29898,14949,"2017-09-14T10:39:40.504Z","1"
"764ebd03-a896-4fef-8f42-cb7c2faf4832","Sophie Cole",24004,12002,"2017-08-16T15:50:11.317Z","3"
"b3a29313-2962-4ac5-91df-25e7d7223283","Ernestine Berry",39564,19782,"2017-01-06T12:06:13.749Z","1"
"8be7d679-5057-4bfe-a8da-bdc8aea6b406","Shawna Joseph",16107,8053,"2017-10-04T09:31:24.157Z","2"
"266b66f1-1bd4-4272-881c-a79c75dadfb4","Mike Bowers",17238,8619,"2017-06-02T15:32:17.043Z","2"
"fa52bb15-6a56-4a59-bcfe-eb1f24ffc447","Jeannette Hamilton",31276,15638,"2017-09-15T08:39:30.520Z","4"
"34447bd2-f68d-41b8-8fd9-a9ee7cb18274","Alyssa Hale",15127,7563,"2017-11-15T13:27:24.939Z","1"
"ce9cf5a5-9f36-4911-a4f2-08b401dd233a","Jessica Harper",33487,16743,"2017-05-12T06:59:45.340Z","1"
"716a1cc4-a2be-4f8c-8032-072f9d734d2b","Doreen Hudson",11082,5541,"2017-02-16T12:02:49.961Z","3"
"0a70db8a-7fcc-4710-9d7a-c52325bd00fa","Spencer Leonard",26271,13135,"2017-10-31T15:58:02.050Z","1"
"9a1934fe-88b4-423f-b81c-fd26db66df83","Sherry Owen",27777,13888,"2017-06-23T13:25:16.539Z","1"
"126c9a28-bf2a-4142-8f0e-f317eca01f23","Ted Casey",8180,4090,"2017-10-10T14:33:46.274Z","1"
"4580a003-1fd8-4453-a7ea-dfacd1f4014a","Hugh Kim",13239,6619,"2017-11-23T15:01:05.873Z","1"
"6d8c5d82-433e-4ffa-b62c-bc6f17ca00e3","Megan Cain",33337,16668,"2017-10-14T12:10:03.955Z","3"
"9b2be4cc-5e8e-4c14-b0db-fb05ab8eff1b","Jessica Harper",35633,17816,"2017-02-12T08:25:00.693Z","1"
"17990c0e-cd38-4366-9708-082b440c1b8f","Tracey Murphy",31673,15836,"2017-10-01T07:43:08.223Z","2"
"e581bdf1-380c-48c9-9a69-a9e31a3153f7","Laura Lee",13206,6603,"2017-07-15T15:08:28.965Z","1"
"19d1673d-7f48-4622-bb1b-54c313b8a04e","Matthew Reeves",35691,17845,"2017-05-10T07:08:25.023Z","3"
"8a2abac1-560b-45b4-a0f7-827643a7d088","Arthur Torres",34108,17054,"2017-02-02T10:08:18.143Z","1"
"ff1754fc-67a0-4259-99a8-6dce08806378","Theodore Walsh",34504,17252,"2017-02-27T14:40:03.752Z","1"
"ab637d5e-a890-4d8a-b5ee-53f13ddaad55","Joyce Sherman",632,316,"2017-02-23T16:38:12.399Z","1"
"67cd3ead-ab31-4249-9a92-519cad4d6a35","George Webb",14912,7456,"2017-07-19T14:18:30.143Z","5"
"67a4142b-54e1-40bf-b4f1-8285944a6567","Clara Wilkins",32760,16380,"2017-03-16T12:58:34.546Z","1"
"9943b186-40c9-4d2e-a207-b32cff314908","Sherry Owen",16005,8002,"2017-04-07T06:38:35.130Z","1"
"24e6ac10-6cc6-4a55-a40d-5b60f16e89c5","Willie Lane",2223,1111,"2017-03-07T10:05:38.328Z","1"
"2d349478-e9dc-45e1-9b45-b0ad383cd45d","Willie Lane",24291,12145,"2017-08-01T12:49:03.598Z","1"
"9cf01880-4d18-45da-b265-dd5c6510854f","Tracey Murphy",607,303,"2017-05-26T10:41:53.202Z","1"
"e772c8f3-3593-4064-923f-68cb40490196","Heather Miller",29515,14757,"2017-06-18T06:24:01.190Z","2"
"07311ded-8b79-4535-be44-29b16b678785","Mike Bowers",2800,1400,"2017-03-10T09:02:32.327Z","1"
"41336d40-78b4-40cc-9ebf-e8ab7e9db8f0","Duane Riley",30647,15323,"2017-12-07T13:44:10.822Z","1"
"ee4ed282-6a6c-4950-95ed-21fda5c6c5b8","Maureen Mccarthy",31071,15535,"2017-02-24T09:51:10.770Z","1"
"952faa18-a77b-47bd-9756-ce2d1557a451","Maureen Mccarthy",14987,7493,"2017-10-12T08:23:09.357Z","2"
"1b5162d2-2900-4041-a18c-ee08e7db0db9","Shawna Joseph",38549,19274,"2017-07-07T11:26:55.622Z","3"
"c07e903c-4c85-4f97-a18e-0dc394234070","Howard Abbott",9176,4588,"2017-04-18T14:47:26.372Z","3"
"e63bb68c-93ff-43ad-9e91-d6da763e60ff","Howard Abbott",36921,18460,"2017-07-22T12:53:42.061Z","1"
"7ff8048a-5cc7-48d0-9634-9c91dc6f219d","Sophie Cole",31063,15531,"2017-07-16T10:59:05.482Z","1"
"08e84c31-d156-473e-833b-bcc8eb3b9c87","Clara Wilkins",12119,6059,"2017-07-25T12:28:38.442Z","1"
"5dac72b0-ec1a-4481-aaf6-bad7ac4e3e8d","George Webb",11210,5605,"2017-11-16T09:20:13.587Z","2"
"9ada5bfa-04de-417d-9ccd-e9111779effd","Lucille Bryant",33780,16890,"2017-02-28T16:03:36.661Z","1"
"ec632059-09ba-4d5d-ac2c-043cef31597c","Kendra Cohen",33612,16806,"2017-01-06T16:15:03.373Z","1"
"2646d1f5-1af0-43c6-b91e-08fca8ad9418","Megan Cain",6289,3144,"2017-08-04T14:13:37.768Z","1"
"bf815b1f-b394-4a4f-a89b-7ddc8e9481d4","Anna Hicks",219,109,"2017-01-30T09:21:25.669Z","2"
"6af64e81-23e8-48be-8a12-0a0bf48ff297","Sabrina Hubbard",13790,6895,"2017-03-27T14:01:40.153Z","4"
"c3107e3c-f7ed-4105-a6ff-75220f17ad16","Sue Parsons",38811,19405,"2017-02-27T10:28:00.989Z","1"
"0d22dd1d-a8ad-4fd1-a488-19b2ac242ebe","Ebony Maxwell",19703,9851,"2017-03-09T07:00:10.616Z","2"
"87588c4d-1472-4ecd-8c50-be6b4f628893","Preston Mendoza",3136,1568,"2017-06-12T09:49:00.645Z","1"
"f4e0b462-b990-4f07-8767-6824a0f563df","Beverly Bennett",2278,1139,"2017-10-26T07:09:42.595Z","2"
"b2125fc1-cf9f-46f8-99b0-6a327f079784","Johnnie Andrews",21750,10875,"2017-06-04T11:48:31.257Z","2"
"5b894947-aa8c-4f4e-bc10-c1556e69d108","Roger Pena",4850,2425,"2017-12-02T13:30:20.368Z","1"
"3add7308-4a47-41f2-a7dd-7ca52cf7cafe","Rosemary Cooper",22647,11323,"2017-01-10T08:47:20.942Z","1"
"d3c1184a-c84e-4b0f-8bce-efdc24516cfa","Roger Pena",24027,12013,"2017-01-03T15:25:22.540Z","2"
"57181db9-7c89-4eba-b28d-9141a743df55","Beverly Bennett",1583,791,"2017-10-02T09:58:53.621Z","1"
"b6c58ebf-2953-4261-88f2-2737fbbbe64e","Faith Luna",19937,9968,"2017-03-10T11:02:46.006Z","2"
"f15613d6-7463-4f85-9b3f-734decc889c6","Maureen Mccarthy",5389,2694,"2017-08-16T06:10:36.550Z","2"
"ac6bc1d1-8f79-4d1c-a8c2-92209a6dd4b7","Johnnie Andrews",38669,19334,"2017-07-03T07:03:00.599Z","1"
"7ad3898f-78b9-4022-94f1-34533f7039a3","Clara Wilkins",12701,6350,"2017-06-25T14:26:30.237Z","2"
"c43e563b-e9e3-438d-9227-7e7132c04555","Ernestine Berry",23049,11524,"2017-07-14T12:12:27.249Z","2"
"178ccc80-bce2-419d-b53a-e47559925876","Jessica Harper",39935,19967,"2017-11-19T08:41:27.687Z","1"
"b50e0f2e-42bd-4743-82f8-5fc2c3c68664","Ebony Maxwell",23744,11872,"2017-08-20T13:45:39.961Z","1"
"a0a8ba83-c730-4803-a5a4-8ca86f87f038","Sue Parsons",39977,19988,"2017-11-11T16:14:23.501Z","1"
"9d6354b5-2dfe-4aee-84b4-10e7903e15cb","Geraldine Larson",29456,14728,"2017-11-09T07:44:58.039Z","1"
"752f1a04-b6da-4088-baa9-9e78f0cdd597","Faith Luna",30152,15076,"2017-01-16T07:54:35.970Z","1"
"7175c702-ff12-41d3-8bb4-280e7c130a6a","Lee Mitchell",5297,2648,"2017-10-31T08:26:34.818Z","1"
"6b0b9689-bb27-402a-8df7-b6511999d465","Mike Bowers",20640,10320,"2017-08-18T10:53:09.629Z","1"
"a06bf45d-7af0-4cff-8e11-02d37a69e947","Pedro Baker",21176,10588,"2017-04-08T08:25:28.817Z","1"
"8daab3e6-d64e-44db-a7e8-6c223a1d315a","Angela Pratt",6773,3386,"2017-09-02T09:11:51.465Z","2"
"0ac35779-8e07-4a50-b0a6-4e2bcc486563","Duane Riley",12638,6319,"2017-01-17T14:18:14.798Z","1"
"f70a0daa-3d97-4646-a365-3be89b88a712","Lee Mitchell",16651,8325,"2017-06-12T06:05:55.844Z","1"
"9593ba6f-4302-44b9-b29c-399903cc07d2","Lynn Ball",18882,9441,"2017-04-06T07:57:30.151Z","1"
"84fa0bde-fcdd-49e8-a7fa-c8b3a6e601ec","Clifton Anderson",19598,9799,"2017-10-20T06:34:30.020Z","1"
"5c568e5b-fba3-45af-b41b-124e09e8c6f3","Clifton Anderson",16885,8442,"2017-02-25T07:01:08.656Z","2"
"034f34c5-565d-4bee-9474-b9492d069d58","Sophie Cole",37649,18824,"2017-05-07T15:46:06.539Z","1"
"ad0174f7-0d48-4818-b041-c1609c2471da","Ebony Maxwell",1290,645,"2017-01-21T16:45:35.315Z","1"
"cb0dd559-5573-48f0-be0e-a5b2e1a120d9","Kate Gutierrez",29070,14535,"2017-09-26T08:24:35.932Z","1"
"094204e7-0dd8-42e6-945f-e6e6b98e44a0","Doreen Hudson",27786,13893,"2017-02-18T07:05:53.382Z","1"
"ab54ed37-00b2-4594-841f-4076bfa7d41c","Ellen Dunn",29857,14928,"2017-10-22T10:21:37.965Z","1"
"8f24238b-68a7-4801-b4e3-62a8479130c3","Essie Rowe",10488,5244,"2017-04-13T15:30:39.001Z","1"
"e1ef7f04-458c-476a-9c1c-dff680e2922d","Shawna Joseph",26104,13052,"2017-09-21T12:37:52.235Z","1"
"6b714b52-a292-44a1-a3dd-6b05d79c5554","Robin Ferguson",23929,11964,"2017-07-09T14:20:27.773Z","1"
"c20a61c4-3e5a-4a03-bd71-b219f5c056a8","Fernando Harris",33136,16568,"2017-06-14T07:36:24.062Z","3"
"de2170b9-5ce7-448e-b615-ed741ad5f469","Roy Neal",7897,3948,"2017-10-17T06:28:58.877Z","2"
"8f70c6b2-34f6-4651-8abe-3ad43e5d7436","Angela Pratt",19280,9640,"2017-04-06T15:56:23.208Z","3"
"772cdb00-dbf1-4b89-ba6e-488a83d1d2a1","Sophie Cole",37389,18694,"2017-10-07T13:23:41.612Z","5"
"88edf192-b365-4486-8c9e-2e76ace5b8ee","Geraldine Larson",18736,9368,"2017-03-28T10:35:36.584Z","2"
"237278ed-5e35-45c7-8701-b23a74aa535a","Jodi Thornton",20998,10499,"2017-09-26T09:19:49.584Z","1"
"181a6136-acf9-4c1a-a74d-d7efb59fe00e","Doreen Hudson",7111,3555,"2017-08-24T11:11:14.951Z","2"
"2802cfd1-0f75-4c27-8244-3f8a0b852d59","Sherry Owen",35501,17750,"2017-12-10T14:10:05.586Z","1"
"50d7e008-6d22-4678-b058-680c9af98388","Jeffery Cook",4836,2418,"2017-10-17T07:11:14.573Z","1"
"dea7fe83-f88b-4270-9439-9ef391ab9e68","Juana Porter",624,312,"2017-03-21T14:21:35.368Z","3"
"5431014f-497d-45e8-8e18-a02957930ea9","Dwayne Wheeler",38771,19385,"2017-07-24T11:12:50.060Z","3"
"92b45437-aca5-4a40-8319-735ab07a1297","Sherry Owen",27725,13862,"2017-09-10T06:03:40.810Z","1"
"b831369f-e323-41e2-93c2-a0edca96a64a","Cecilia Ramirez",9079,4539,"2017-03-23T15:15:39.272Z","3"
"139da7fd-4799-4df3-b492-0c8ace287470","Robin Ferguson",23516,11758,"2017-01-12T16:01:41.783Z","2"
"fdf5832f-6c9d-4abe-9f8a-e2474966aa8d","Jennifer Strickland",8991,4495,"2017-02-24T12:34:35.709Z","4"
"189e79c3-4efc-4941-bc2f-a2900a980d7b","Geraldine Larson",32527,16263,"2017-03-12T16:22:35.872Z","1"
"ddc820a8-22bf-4424-84f3-671869621e99","Geraldine Larson",36601,18300,"2017-06-11T07:10:10.991Z","2"
"6ea1b6a0-b2c1-49a6-b622-853e5dd8f563","Sheila Burns",3785,1892,"2017-05-24T12:37:40.669Z","1"
"bd5b63d7-7511-4946-b638-300891c67f8d","Jennifer Strickland",23198,11599,"2017-06-27T14:30:32.600Z","1"
"4d8c10ac-853f-445c-b4e2-4490c3f8b718","Faith Luna",8388,4194,"2017-07-25T11:47:06.699Z","5"
"27e0eadd-7c55-4325-931e-dc6d4864c58a","Dwayne Wheeler",20946,10473,"2017-10-17T09:50:32.591Z","2"
"37c7d986-ae3d-4691-a5d1-4540cfe8e11f","Margie Todd",22831,11415,"2017-03-22T12:27:22.775Z","2"
"b7d4787e-6e7e-4de4-bd6f-8aa38b8cd0e4","Zachary Harvey",30481,15240,"2017-07-11T13:29:26.254Z","1"
"14674dd9-7e7e-469d-b7b1-7a12a88518ae","Jennifer Strickland",10339,5169,"2017-04-05T15:56:27.959Z","1"
"d6c69be8-a506-42f6-b444-50ad4260a3ef","Zachary Harvey",8219,4109,"2017-05-17T10:33:09.258Z","2"
"84ad434b-ff33-4aec-9bb5-c8317410d41c","Melba Rivera",31925,15962,"2017-02-17T15:59:09.206Z","1"
"d12d8dcc-1ff3-47a6-bd12-251edb846c90","Hugh Kim",17038,8519,"2017-09-23T12:15:24.134Z","4"
"0f6ee871-eeeb-448b-8c3b-791b03a553ff","Jane Frazier",18649,9324,"2017-11-25T15:28:42.906Z","4"
"312b16b9-59e6-4a74-a88f-f84081533587","Cary Hines",1758,879,"2017-01-25T15:43:46.190Z","5"
"1430a812-2ff0-408c-b6a1-32ecbc17beae","Leland Johnston",31042,15521,"2017-02-02T10:08:46.762Z","1"
"c7c2f74d-964d-471d-8f81-d2f1e4fd7541","Sergio Weber",14668,7334,"2017-09-09T09:48:19.919Z","3"
"7e570969-9395-49a8-875b-2c2ebde0b124","Pedro Baker",18323,9161,"2017-02-05T11:10:10.610Z","1"
"ba2ce620-bdd1-450b-bff0-6cc64216b2f1","Jeannette Hamilton",10496,5248,"2017-06-09T07:38:59.787Z","1"
"445904f7-4972-4365-84a0-8a4929851e04","Tomas Harrison",37402,18701,"2017-04-16T15:01:14.690Z","1"
"c8866816-870c-4b8c-b53d-1c3696789522","Laura Lee",3041,1520,"2017-07-09T06:37:37.112Z","1"
"f404e0c7-86cc-40be-89ad-2359bc007d3d","Beverly Bennett",11271,5635,"2017-02-28T13:45:37.387Z","1"
"88eeba60-3f40-4ce0-9616-4f0d148d2a43","Leonard Lindsey",3235,1617,"2017-11-08T07:12:05.611Z","1"
"3cdb1701-ce9f-4e05-a2d0-47752df1c036","Alyssa Hale",2342,1171,"2017-10-24T11:31:27.562Z","2"
"e416a36a-26a7-41d2-94f1-dbc7677c683a","Ada Colon",33967,16983,"2017-09-14T08:59:30.079Z","1"
"385e7cfc-d61a-4011-a1d3-b7461c3cb1c8","Anna Hicks",1697,848,"2017-01-17T11:13:26.791Z","1"
"0125a340-8494-4559-99db-e5bdad7d269a","Bertha Lyons",4593,2296,"2017-03-28T07:21:59.804Z","2"
"d836810b-5678-4b10-8b05-63491caab82e","Tracey Murphy",21746,10873,"2017-12-07T11:58:15.811Z","1"
"a651be34-bfa7-4a8a-a5d0-364dacffbc77","Lynda Richardson",2366,1183,"2017-09-17T10:25:10.950Z","5"
"55eb9cab-a8db-4849-b04a-af3236126acc","Essie Rowe",17719,8859,"2017-01-01T07:45:46.451Z","3"
"d494bd4f-7b44-476b-b67d-d6f0b99bbac2","Kendra Cohen",4869,2434,"2017-10-30T09:31:21.629Z","1"
"a39e50db-f097-4a74-9252-2a3a0ba8d854","Cary Hines",39764,19882,"2017-11-03T15:15:50.691Z","2"
"b3150bc0-2573-41d2-9f3b-775ad6668a96","Sophie Cole",2036,1018,"2017-07-31T11:39:34.719Z","2"
"ed9905e4-bf10-41d6-b566-48adaac1228a","Dominick Brady",9418,4709,"2017-01-06T07:05:20.621Z","1"
"8034a91a-17a0-4258-b0e1-0ad3ae08aef3","Olivia Long",7879,3939,"2017-01-12T12:22:07.981Z","1"
"c0ccce16-d977-4b61-b6db-e30b8212809b","Leonard Lindsey",13732,6866,"2017-08-11T11:15:46.487Z","1"
"1c548d00-d8c6-4321-9904-aa785e7acff2","Spencer Leonard",14742,7371,"2017-03-19T07:56:11.324Z","1"
"ebf86efd-8ee3-4073-b355-8a08aa83f8e8","Joyce Sherman",37257,18628,"2017-09-16T11:17:57.439Z","2"
"16b540d6-531b-42ec-be58-70edee37c655","Geraldine Larson",34283,17141,"2017-06-14T13:45:58.209Z","1"
"db23719a-27d6-483c-828a-b56e3a0da8aa","Sheryl Weaver",14499,7249,"2017-08-30T10:32:07.731Z","3"
"a5c96fdd-dc48-4c38-bd58-fcd9b2f1fc21","Caleb Padilla",22899,11449,"2017-01-07T15:02:56.490Z","5"
"419c211a-be6b-465b-a9e1-53e82b8da56e","Robin Ferguson",13798,6899,"2017-04-19T07:23:36.062Z","1"
"37ddcfc8-a7bf-4fb8-a50e-0e9c6c64c022","Roy Neal",31884,15942,"2017-05-18T08:47:35.743Z","2"
"b5fac011-a4a9-443d-9db6-75c097285152","Mike Bowers",17692,8846,"2017-01-17T07:46:20.048Z","2"
"fa779a00-ac6c-4e94-bc65-8ce70895884f","Dolores Moss",6919,3459,"2017-04-27T10:06:04.879Z","2"
"6849c7b2-26f4-4b74-8772-7a0140bf4e24","George Webb",8134,4067,"2017-07-27T15:38:40.022Z","1"
"2f409116-143a-4329-9e49-a6c88a6df3ba","Arthur Torres",19721,9860,"2017-11-19T13:42:49.836Z","1"
"4a518cb7-61df-46b3-b6bb-2ad851c0e850","Amos Potter",32840,16420,"2017-08-13T06:51:14.674Z","1"
"14cd0080-56a7-47a2-97b6-7411a24bfdfe","Olivia Long",26646,13323,"2017-01-16T16:11:11.227Z","5"
"b0b58f17-f163-4bdb-8752-dca1786e4309","Sheryl Weaver",18948,9474,"2017-11-09T11:59:53.241Z","1"
"17a3fc42-23ad-4c3c-a715-6dcba88964f7","Ebony Maxwell",6223,3111,"2017-07-10T09:27:28.828Z","2"
"d4c5b3da-6a5f-4de8-be7f-b9fc2d3cdc4b","Carole Peterson",5937,2968,"2017-11-18T07:04:07.891Z","1"
"e568499b-3d8a-4d9a-b139-ad5ff31944a9","Jeffery Cook",39366,19683,"2017-06-13T06:50:03.684Z","1"
"0e1ad1bb-6c75-416e-a7dd-eb89aaa6e3c5","Olivia Long",34823,17411,"2017-03-22T15:02:14.562Z","1"
"70829312-8d2d-4f97-9c96-4b41b0aa107c","Jodi Thornton",37013,18506,"2017-06-03T13:31:16.699Z","2"
"20313a8e-491a-4f21-82ca-be4d18675cc8","Jenna Harrington",22310,11155,"2017-11-10T15:31:12.167Z","1"
"bb4ea10a-7569-48c0-8ec1-3fa07f538449","Theodore Walsh",9712,4856,"2017-02-22T08:44:48.108Z","1"
"6967061d-2b0d-4f65-ba61-49a560351cec","Fernando Harris",17173,8586,"2017-06-26T07:15:13.838Z","2"
"9afaa8be-8e78-4918-a903-5e41d7b33319","Peggy Nunez",9196,4598,"2017-01-11T08:23:17.748Z","1"
"9f6a42bf-c8c4-4cc2-afbd-d4201f2465ae","Jeffery Cook",13101,6550,"2017-01-10T09:58:41.307Z","1"
"46051f74-174c-4333-a46b-7ce3f3427bc6","Robin Ferguson",26949,13474,"2017-07-28T13:26:34.059Z","1"
"3ffe0fce-925d-458a-80bb-a7f502e105b4","Gwendolyn Phelps",28636,14318,"2017-07-21T07:05:34.237Z","1"
"30e62ee7-c911-4a92-acc5-0c87e7d10b4d","Darrin Fields",25244,12622,"2017-02-13T07:57:11.622Z","1"
"5f5a4d92-6dc8-4c79-b331-2961eb890bf8","Robin Ferguson",6579,3289,"2017-05-07T13:27:51.668Z","3"
"7fa3bbe2-2ed3-4e83-b1f7-66c60b608e74","Leonard Lindsey",8955,4477,"2017-08-16T11:31:41.522Z","1"
"6a974412-fc93-4c17-a4b6-2de1c7ef41c9","Caleb Padilla",38019,19009,"2017-10-19T11:30:10.353Z","1"
"45d3d3a8-b692-4749-999b-6f1b00dfe76d","Kendra Cohen",3542,1771,"2017-05-23T06:34:00.211Z","1"
"020d5597-826c-4bbf-a648-640d2931f4e1","Henry Quinn",23041,11520,"2017-11-22T10:24:05.114Z","2"
"5147c674-7a9c-46dd-a5f7-760ae7422e29","Arlene Freeman",23580,11790,"2017-02-16T16:59:01.025Z","1"
"7c7b54a9-f44e-4a80-93ad-4f5ff89fbd3a","Pedro Baker",4887,2443,"2017-09-30T12:08:36.966Z","2"
"722a4e13-0b39-40c3-bfae-e9a76ffebddb","Sophie Cole",19667,9833,"2017-09-08T11:26:42.184Z","1"
"f3b0381d-383b-4b68-a7be-f5b011a5bb3f","Elmer Black",12116,6058,"2017-01-10T11:00:08.797Z","2"
"37a1d0a4-6201-46d4-8e55-dcc327f37d72","Fernando Harris",30342,15171,"2017-02-21T08:34:40.267Z","2"
"38724dbb-2ede-48fe-9c49-0798204c3360","Jenna Harrington",723,361,"2017-05-03T08:44:38.888Z","1"
